Human N 0915
Probe Array Lot: 1004874
Operator Name: JB
Sample Type: Normal
Sample Description: exp.  3/20/02 4/25/02
Project: 
Comments: 
Reagents: 
Reagent Lot: 
Algorithm: Statistical
Corner+ Avg:76, Count:32
Corner- Avg:6889, Count:32
BF= Alpha1=0.04 Alpha2=0.06 Tau=0.015 Gamma1H=0.0025 Gamma1L=0.0025 Gamma2H=0.003 Gamma2L=0.003 Perturbation=1.1 TGT=500 NF=1.000000 SF=6.263740 SFGene=All 
Background=Avg:46.02,Stdev:0.44,Max:47.5,Min:44.9 Noise=Avg:2.01,Stdev:0.09,Max:2.3,Min:1.8 RawQ=1.75 

Probe Set Name	Stat Pairs	Stat Pairs Used	Signal	Detection	Detection p-value	Stat Common Pairs	Signal Log Ratio	Signal Log Ratio Low	Signal Log Ratio High	Change	Change p-value	Positive	Negative	Pairs	Pairs Used	Pairs InAvg	Pos Fraction	Log Avg	Pos/Neg	Avg Diff	Abs Call	Inc	Dec	Inc Ratio	Dec Ratio	Pos Change	Neg Change	Inc/Dec	DPos-DNeg Ratio	Log Avg Ratio Change	Diff Call	Avg Diff Change	B=A	Fold Change	Sort Score	
38749_at	16	16	27.5	A	0.520620																															
38750_at	16	16	1640.7	P	0.000805																															
38751_i_at	14	14	17306.4	P	0.000491																															
38752_r_at	16	16	19171.4	P	0.019304																															
38753_at	16	16	168.0	P	0.009985																															
38754_at	16	16	449.8	M	0.054470																															
38755_at	16	16	395.9	A	0.117160																															
38756_at	16	16	200.3	P	0.019304																															
38757_at	16	16	451.1	P	0.005643																															
38758_at	16	16	2355.6	P	0.002228																															
38759_at	16	16	65.9	A	0.397994																															
38760_f_at	16	16	357.1	P	0.021866																															
38761_s_at	16	16	1385.3	P	0.000468																															
38762_at	16	16	730.1	P	0.008689																															
38763_at	16	16	304.6	P	0.003585																															
38764_at	16	16	894.7	P	0.000266																															
38765_at	16	16	30.2	A	0.234557																															
38766_at	16	16	442.0	A	0.162935																															
38767_at	16	16	689.3	P	0.006532																															
38768_at	16	16	2588.0	P	0.000219																															
38769_at	16	16	175.2	A	0.138765																															
38770_at	16	16	8.9	A	0.749276																															
38771_at	16	16	1027.0	P	0.024711																															
38772_at	16	16	530.5	P	0.000219																															
38773_at	16	16	71.0	A	0.520620																															
38774_at	16	16	670.3	P	0.000322																															
38775_at	16	16	537.2	A	0.060419																															
38776_at	16	16	48.2	A	0.175989																															
38777_at	16	16	84.1	A	0.378184																															
38778_at	16	16	4007.1	P	0.000219																															
38779_r_at	16	16	4905.5	P	0.000468																															
38780_at	16	16	1102.3	P	0.001141																															
38781_at	16	16	7.2	A	0.983000																															
38782_at	16	16	232.2	P	0.000468																															
38783_at	16	16	43.3	A	0.872355																															
38784_g_at	16	16	128.5	A	0.378184																															
38785_at	16	16	179.9	P	0.013092																															
38786_at	16	16	299.0	P	0.039365																															
38787_at	16	16	114.3	A	0.951005																															
38788_at	16	16	223.7	A	0.250724																															
38789_at	16	16	384.1	A	0.162935																															
38790_at	16	16	177.8	A	0.066865																															
38791_at	16	16	1885.0	P	0.000219																															
38792_at	16	16	780.1	P	0.002228																															
38793_at	16	16	13964.8	P	0.000219																															
38794_at	16	16	669.5	P	0.017001																															
38795_s_at	16	16	110.3	A	0.189687																															
38796_at	16	16	265.5	A	0.138765																															
38797_at	16	16	3288.1	P	0.000219																															
38798_s_at	16	16	183.1	M	0.048995																															
38799_at	16	16	276.2	A	0.795978																															
38800_at	16	16	17.8	A	0.602023																															
38801_at	16	16	2255.6	P	0.000322																															
38802_at	16	16	1395.6	P	0.011447																															
38803_at	16	16	414.4	P	0.003585																															
38804_at	16	16	378.0	P	0.001602																															
38805_at	16	16	116.6	P	0.021866																															
38806_at	16	16	186.8	A	0.438361																															
38807_at	16	16	67.1	A	0.500000																															
38808_at	16	16	890.5	P	0.019304																															
38809_s_at	16	16	2070.8	P	0.000562																															
38810_at	16	16	854.0	P	0.007543																															
38811_at	16	16	339.4	P	0.001354																															
38812_at	16	16	4272.9	P	0.000388																															
38813_at	16	16	1147.5	P	0.013092																															
38814_at	16	16	1082.9	P	0.000673																															
38815_at	16	16	358.7	P	0.001892																															
38816_at	16	16	1414.2	P	0.003067																															
38817_at	16	16	4232.6	P	0.000219																															
38818_at	16	16	1241.3	P	0.000266																															
38819_at	16	16	34.1	A	0.945530																															
38820_at	16	16	443.0	P	0.000468																															
38821_at	16	16	409.7	P	0.000266																															
38822_at	16	16	359.0	M	0.054470																															
38823_s_at	16	16	116.6	A	0.138765																															
38824_at	16	16	306.2	P	0.002228																															
38825_at	16	16	23.2	A	0.500000																															
38826_at	16	16	210.3	M	0.054470																															
38827_at	16	16	30.4	A	0.189648																															
38828_s_at	16	16	412.2	P	0.005643																															
38829_r_at	16	16	80.2	P	0.027860																															
38830_at	16	16	878.4	P	0.011447																															
38831_f_at	12	12	687.4	P	0.001109																															
38832_r_at	16	16	381.5	A	0.358690																															
38833_at	16	16	3824.5	P	0.002617																															
38834_at	16	16	134.8	P	0.027860																															
38835_at	16	16	1026.0	P	0.001354																															
38836_at	16	16	251.7	A	0.098054																															
38837_at	16	16	765.6	P	0.000219																															
38838_at	16	16	9.8	A	0.901946																															
38839_at	16	16	1310.1	P	0.000219																															
38840_s_at	16	16	1489.6	P	0.000219																															
38841_at	16	16	2118.0	P	0.000266																															
38842_at	16	16	656.1	P	0.000562																															
38843_at	16	16	160.7	P	0.001602																															
38844_at	16	16	674.1	P	0.002617																															
38845_at	16	16	1787.2	P	0.031336																															
38846_at	16	16	954.1	P	0.000959																															
39086_g_at	16	16	1647.0	P	0.000322																															
39087_at	16	16	8.5	A	0.980696																															
39088_at	16	16	4628.8	P	0.000388																															
39089_at	16	16	969.0	M	0.043968																															
39090_at	16	16	59.8	A	0.267463																															
39091_at	16	16	848.9	P	0.000673																															
39092_at	16	16	1414.8	P	0.000388																															
39093_s_at	16	16	247.6	P	0.019304																															
39094_at	16	16	574.0	A	0.339558																															
39095_at	16	16	34298.8	P	0.000219																															
39096_at	16	16	67.0	M	0.054470																															
39097_at	16	16	1446.2	P	0.000266																															
39098_at	16	16	62.5	A	0.660442																															
39099_at	16	16	2058.9	P	0.000219																															
39100_at	16	16	298.3	A	0.138765																															
39101_at	16	16	149.2	A	0.189687																															
39102_at	16	16	11.9	A	0.795978																															
39103_s_at	16	16	1348.1	P	0.009985																															
39104_at	16	16	100.0	A	0.641310																															
