Human N 0106
Probe Array Lot: 1004872
Operator Name: JB
Sample Type: Human Normal
Sample Description: exp.  3/17/02
Project: 
Comments: 
Reagents: 
Reagent Lot: 
Algorithm: Statistical
Corner+ Avg:82, Count:32
Corner- Avg:7913, Count:32
BF= Alpha1=0.04 Alpha2=0.06 Tau=0.015 Gamma1H=0.0025 Gamma1L=0.0025 Gamma2H=0.003 Gamma2L=0.003 Perturbation=1.1 TGT=500 NF=1.000000 SF=5.707668 SFGene=All 
Background=Avg:54.31,Stdev:0.88,Max:56.8,Min:52.0 Noise=Avg:2.17,Stdev:0.10,Max:2.5,Min:2.0 RawQ=1.96 

Probe Set Name	Stat Pairs	Stat Pairs Used	Signal	Detection	Detection p-value	Stat Common Pairs	Signal Log Ratio	Signal Log Ratio Low	Signal Log Ratio High	Change	Change p-value	Positive	Negative	Pairs	Pairs Used	Pairs InAvg	Pos Fraction	Log Avg	Pos/Neg	Avg Diff	Abs Call	Inc	Dec	Inc Ratio	Dec Ratio	Pos Change	Neg Change	Inc/Dec	DPos-DNeg Ratio	Log Avg Ratio Change	Diff Call	Avg Diff Change	B=A	Fold Change	Sort Score	
31723_at	16	16	7.9	A	0.951005																															
31724_at	16	16	353.0	A	0.089405																															
31725_s_at	16	16	10.0	A	0.992457																															
31726_at	16	16	5.9	A	0.795978																															
31727_at	16	16	294.8	A	0.117160																															
31728_at	16	16	78.6	A	0.438361																															
31729_at	16	16	61.0	P	0.024711																															
31730_at	16	16	16.6	A	0.581931																															
31731_at	16	16	25.4	A	0.933135																															
31732_at	16	16	57.5	A	0.267463																															
31733_at	16	16	22.1	A	0.732537																															
31734_at	16	16	186.1	A	0.150527																															
31735_at	16	16	14.4	A	0.697453																															
31736_at	16	16	152.8	P	0.014937																															
31737_at	16	16	36993.2	P	0.000219																															
31738_at	16	16	323.9	A	0.715253																															
31739_at	16	16	581.9	M	0.043968																															
31740_s_at	16	16	150.0	A	0.581931																															
31741_at	16	16	85.6	A	0.397994																															
31742_at	16	16	16.7	A	0.980696																															
31743_at	16	16	34.2	A	0.561639																															
31744_at	16	16	14.4	A	0.882840																															
31745_at	16	16	1174.1	A	0.098054																															
31746_at	16	16	14.7	A	0.479380																															
31747_g_at	16	16	91.0	A	0.302547																															
31748_at	16	16	23.6	A	0.985063																															
31749_f_at	16	16	118.6	A	0.250724																															
31750_at	16	16	22.9	A	0.910595																															
31751_f_at	16	16	97.1	A	0.339558																															
31752_at	16	16	14.4	A	0.872355																															
31753_at	16	16	33.1	A	0.824011																															
31754_at	16	16	9.2	A	0.882840																															
31755_at	16	16	126.8	A	0.081337																															
31756_at	16	16	20.9	A	0.189687																															
31757_at	16	16	20.8	A	0.861235																															
31758_at	16	16	97.6	A	0.358690																															
31759_at	16	16	337.9	A	0.204022																															
31760_at	16	16	24.8	A	0.581931																															
31761_at	16	16	27.7	A	0.378184																															
31762_at	16	16	14.0	A	0.945530																															
31763_at	16	16	40.6	A	0.520620																															
31764_at	16	16	23.9	A	0.358690																															
31765_at	16	16	21.8	A	0.581931																															
31766_s_at	16	16	91.6	A	0.500000																															
31767_at	16	16	37.7	A	0.749276																															
31768_at	16	16	8.3	A	0.849473																															
31769_at	16	16	21.0	A	0.933135																															
31770_at	16	16	24.1	A	0.945530																															
31771_at	16	16	69.7	A	0.150527																															
31772_at	16	16	59.5	A	0.732537																															
31773_at	16	16	33.4	A	0.581931																															
31774_at	16	16	7.6	A	0.892699																															
31775_at	16	16	369.0	A	0.089405																															
31776_at	16	16	103.8	A	0.339558																															
31777_at	16	16	133.8	A	0.089405																															
31778_at	16	16	158.4	A	0.561639																															
31779_s_at	16	16	16.1	A	0.621816																															
31780_f_at	16	16	247.0	A	0.073830																															
31781_at	16	16	16.1	A	0.837065																															
31782_at	16	16	73.7	A	0.098054																															
31783_at	16	16	51.6	A	0.418069																															
31784_at	16	16	64.3	A	0.901946																															
31785_f_at	16	16	55.6	A	0.621816																															
31905_at	16	16	46.6	A	0.861235																															
31906_at	16	16	2851.6	P	0.000219																															
31907_at	16	16	5502.4	P	0.000219																															
31908_at	16	16	91.8	A	0.218983																															
31909_at	16	16	132.6	P	0.014937																															
31910_at	16	16	11.8	A	0.749312																															
31911_at	16	16	111.3	A	0.107301																															
31912_at	16	16	49.3	A	0.749276																															
31913_at	16	16	14.6	A	0.824011																															
31914_at	16	16	9.6	A	0.861235																															
31915_at	16	16	124.9	A	0.358690																															
31916_at	16	16	30.2	A	0.679170																															
31917_at	16	16	107.0	P	0.027860																															
31918_at	16	16	129.9	P	0.031336																															
31919_at	16	16	55.9	A	0.150527																															
31920_at	16	16	36.9	A	0.679198																															
31921_at	16	16	376.4	A	0.127645																															
31922_i_at	14	14	66.6	A	0.388782																															
31923_f_at	16	16	59.9	A	0.098054																															
31924_at	16	16	13.5	A	0.872355																															
31925_s_at	16	16	17.4	A	0.849473																															
31926_at	16	16	1.7	A	0.849513																															
31927_s_at	16	16	1359.4	P	0.000562																															
31928_at	16	16	13.1	A	0.901946																															
31929_at	16	16	10.7	A	0.901946																															
31930_f_at	16	16	443.8	A	0.098054																															
31931_f_at	16	16	275.8	A	0.089405																															
31932_f_at	16	16	1427.8	P	0.000805																															
31933_r_at	16	16	46.5	A	0.945530																															
31934_at	16	16	31.4	A	0.284747																															
31935_s_at	16	16	529.1	M	0.043968																															
31936_s_at	16	16	943.4	P	0.000805																															
31937_at	16	16	19.1	A	0.765443																															
31938_g_at	16	16	33.1	A	0.250724																															
31939_at	16	16	3.6	A	0.980696																															
31940_s_at	16	16	29.6	A	0.837065																															
31941_s_at	16	16	28.5	A	0.339558																															
31942_at	16	16	185.2	A	0.117160																															
31943_g_at	16	16	152.5	A	0.150527																															
31944_at	16	16	155.7	A	0.175989																															
31945_s_at	16	16	44.7	A	0.581931																															
31946_s_at	16	16	21.1	A	0.972140																															
31947_r_at	16	16	6111.3	A	0.218983																															
31948_at	16	16	66.6	A	0.098054																															
31949_at	16	16	6.9	A	0.960635																															
31950_at	16	16	2549.3	P	0.000219																															
31951_s_at	16	16	2666.2	P	0.000266																															
31952_at	16	16	7935.5	P	0.000219																															
31953_f_at	16	16	11.1	A	0.849473																															
31954_f_at	16	16	4.3	A	0.901946																															
31955_at	16	16	6466.8	P	0.000322																															
31956_f_at	16	16	15535.6	P	0.000219																															
31957_r_at	16	16	19301.8	P	0.001354																															
31958_i_at	13	13	17.4	A	0.942074																															
31959_at	16	16	10.4	A	0.824011																															
31960_f_at	16	16	34.6	A	0.679170																															
31961_r_at	16	16	166.1	P	0.039365																															
31962_at	16	16	28576.6	P	0.000219																															
31963_at	16	16	9.4	A	0.849473																															
31964_at	16	16	16.7	A	0.795978																															
31965_at	16	16	59.4	A	0.561639																															
31966_at	16	16	3.3	A	0.985063																															
31967_at	16	16	48.3	A	0.479380																															
31968_at	16	16	11.0	A	0.892699																															
31969_i_at	14	14	6.9	A	0.889551																															
31970_r_at	16	16	28.6	A	0.250724																															
31971_at	16	16	38.9	A	0.749276																															
31972_at	16	16	9.5	A	0.872355																															
31973_at	16	16	38.9	A	0.621816																															
31974_at	16	16	94.7	A	0.781017																															
31975_at	16	16	289.2	P	0.031336																															
31976_at	16	16	73.8	P	0.039365																															
31977_at	16	16	73.8	A	0.418069																															
31978_at	16	16	202.3	A	0.397994																															
31979_at	16	16	76.6	A	0.679170																															
31980_at	16	16	51.6	A	0.995820																															
31981_at	16	16	24.6	A	0.993468																															
31982_at	16	16	428.8	P	0.001141																															
31983_at	16	16	15.4	A	0.872355																															
31984_at	16	16	23.3	A	0.732537																															
31985_at	16	16	30.8	A	0.320830																															
31986_at	16	16	14.7	A	0.795978																															
31987_at	16	16	28.8	A	0.824011																															
31988_at	16	16	99.1	A	0.479380																															
31989_s_at	16	16	11.7	A	0.892699																															
31990_at	16	16	56.6	A	0.641310																															
31991_at	16	16	665.6	P	0.011447																															
31992_f_at	16	16	27.3	A	0.781017																															
31993_f_at	16	16	839.6	P	0.027860																															
31994_at	16	16	19.2	A	0.837065																															
31995_g_at	16	16	151.5	A	0.438361																															
31996_at	16	16	96.7	A	0.218983																															
31997_at	16	16	24.5	A	0.749276																															
31998_at	16	16	10.4	A	0.641310																															
31999_at	16	16	95.6	A	0.234557																															
32000_g_at	16	16	591.6	A	0.127645																															
32001_s_at	16	16	1295.4	P	0.000266																															
32002_at	16	16	402.1	A	0.438361																															
32003_at	16	16	195.8	A	0.218983																															
32004_s_at	16	16	920.8	M	0.048995																															
32005_at	16	16	65.0	A	0.234557																															
32006_r_at	16	16	20.5	A	0.697453																															
32007_at	16	16	425.0	A	0.073830																															
32008_at	16	16	7.0	A	0.795978																															
32009_at	16	16	51.7	A	0.697453																															
32010_at	16	16	332.5	A	0.204022																															
32011_g_at	16	16	60.9	A	0.795978																															
32012_at	16	16	36.5	A	0.397994																															
32013_at	16	16	134.9	A	0.089405																															
32014_at	16	16	3.3	A	0.968664																															
32015_at	16	16	22.8	A	0.520620																															
32016_at	16	16	221.3	A	0.641310																															
32017_at	16	16	41.4	A	0.438361																															
32018_at	16	16	5.2	A	0.975289																															
32019_at	16	16	59.7	A	0.107301																															
32020_at	16	16	10.5	A	0.872355																															
32021_at	16	16	260.0	M	0.054470																															
32022_at	16	16	50.9	A	0.138765																															
32023_at	16	16	9.7	A	0.939581																															
32024_at	16	16	23.9	A	0.378184																															
32383_at	16	16	20.7	A	0.621816																															
32384_g_at	16	16	22.7	A	0.892699																															
32385_at	16	16	43.7	A	0.189687																															
32386_at	16	16	128.9	P	0.024711																															
32387_at	16	16	161.1	A	0.458816																															
32388_at	16	16	20.0	A	0.561639																															
32389_at	16	16	97.9	A	0.081337																															
32390_at	16	16	44.8	A	0.581931																															
32391_g_at	16	16	68.9	A	0.397994																															
32392_s_at	16	16	10.9	A	0.983000																															
32393_s_at	16	16	290.1	P	0.003585																															
32394_s_at	16	16	3992.9	P	0.000219																															
32395_r_at	16	16	4987.5	P	0.000219																															
32396_f_at	16	16	158.3	A	0.138765																															
32397_r_at	16	16	408.8	A	0.127645																															
32398_s_at	16	16	10.1	A	0.765443																															
32399_at	16	16	11.6	A	0.849473																															
32400_at	16	16	155.1	A	0.175989																															
32401_at	16	16	765.4	P	0.007543																															
32402_s_at	16	16	110.9	A	0.204022																															
32403_at	16	16	65.4	A	0.438361																															
32404_at	16	16	35.9	A	0.479380																															
32405_at	16	16	655.7	P	0.000959																															
32406_at	16	16	132.2	A	0.089405																															
32407_f_at	16	16	699.5	A	0.060419																															
32408_s_at	16	16	774.8	P	0.000322																															
32409_at	16	16	66.3	A	0.781017																															
32410_at	16	16	205.3	A	0.520620																															
32411_at	16	16	10.4	A	0.892699																															
32412_at	16	16	15710.6	P	0.000219																															
32413_at	16	16	31.6	A	0.581931																															
32414_at	16	16	11.7	A	0.660442																															
